Match_ID,Round_Num,Economy_State,Utility_Damage,Headshot_Kill,Entry_Attempt,Entry_Success,Round_Won,Player_Level
523,13,Full Buy,20.679028580152867,0,0,-1,0,Professional
523,14,Full Buy,41.65196272793961,-1,1,1,1,Professional
523,15,Full Buy,17.271931387749856,-1,0,-1,1,Professional
523,16,Full Buy,38.37539110682175,1,1,1,1,Professional
523,17,Force,25.539997003494044,1,1,1,0,Professional
523,18,Full Buy,32.61935149488508,0,1,0,1,Professional
523,19,Force,18.409601346758947,-1,0,-1,0,Professional
523,20,Full Buy,28.240288634776743,1,1,0,1,Professional
523,21,Full Buy,35.08129855417835,0,0,-1,1,Professional
524,1,Eco,38.766319901907856,-1,0,-1,1,Professional
524,2,Force,40.50087394174309,-1,0,-1,0,Professional
524,3,Force,33.68993667335583,1,1,0,0,Professional
524,4,Full Buy,38.8064190000159,1,0,-1,0,Professional
524,5,Full Buy,32.83523016802303,-1,0,-1,1,Professional
524,6,Full Buy,26.158059926873463,1,0,-1,0,Professional
524,7,Full Buy,17.830156987615766,-1,0,-1,0,Professional
524,8,Full Buy,28.722432750884234,0,0,-1,0,Professional
524,9,Force,40.75604879396687,-1,1,0,1,Professional
524,10,Eco,18.709398651976763,0,0,-1,1,Professional
524,11,Full Buy,33.117531089757094,1,0,-1,1,Professional
524,12,Full Buy,26.168981241607614,1,1,1,1,Professional
524,13,Force,36.14375690580224,-1,0,-1,0,Professional
524,14,Full Buy,28.024458613620144,1,0,-1,1,Professional
524,15,Eco,16.613239052210574,1,0,-1,0,Professional
524,16,Full Buy,35.650739406606995,-1,1,1,1,Professional
524,17,Eco,25.942254440968966,0,0,-1,0,Professional
524,18,Full Buy,29.482074578268232,1,0,-1,0,Professional
524,19,Full Buy,36.16915902221271,-1,0,-1,0,Professional
524,20,Full Buy,18.87054342694762,-1,1,1,1,Professional
524,21,Full Buy,30.966491225989508,-1,0,-1,1,Professional
524,22,Full Buy,42.635764983091484,-1,0,-1,0,Professional
525,1,Force,40.07574367488105,1,0,-1,0,Professional
525,2,Full Buy,39.438589974717615,0,0,-1,0,Professional
525,3,Full Buy,16.5539660234428,0,0,-1,0,Professional
525,4,Full Buy,14.90073801896098,0,0,-1,0,Professional
525,5,Full Buy,38.83802635088493,-1,0,-1,1,Professional
525,6,Force,27.415595909931888,1,0,-1,1,Professional
525,7,Eco,17.565401623877307,0,0,-1,1,Professional
525,8,Full Buy,41.38980906236091,0,1,1,1,Professional
525,9,Eco,22.239426107511463,0,0,-1,0,Professional
525,10,Force,41.500614326325284,0,0,-1,0,Professional
525,11,Full Buy,23.494708396810246,0,0,-1,1,Professional
525,12,Force,7.831265918122973,-1,0,-1,1,Professional
525,13,Force,33.56095674357664,1,1,0,1,Professional
525,14,Full Buy,32.91560635189674,1,0,-1,1,Professional
525,15,Full Buy,30.017326437388913,1,0,-1,1,Professional
525,16,Full Buy,13.614004787184053,0,1,1,1,Professional
525,17,Force,36.73655690058672,1,0,-1,1,Professional
525,18,Force,50.755872356739886,-1,0,-1,0,Professional
525,19,Full Buy,38.61772601994522,1,1,1,1,Professional
525,20,Full Buy,37.7457745139595,0,1,0,1,Professional
525,21,Eco,30.128808653193193,-1,0,-1,1,Professional
525,22,Full Buy,17.169486498300074,1,0,-1,0,Professional
526,1,Full Buy,29.27495785534506,1,0,-1,1,Professional
526,2,Full Buy,31.525148063878873,1,0,-1,0,Professional
526,3,Full Buy,18.42687956998803,-1,0,-1,0,Professional
526,4,Full Buy,22.915740078614256,0,0,-1,1,Professional
526,5,Full Buy,26.21722440070868,0,0,-1,1,Professional
526,6,Full Buy,28.15049530014719,-1,0,-1,1,Professional
526,7,Full Buy,34.510983295986065,0,0,-1,1,Professional
526,8,Full Buy,26.634969496172253,0,1,0,1,Professional
526,9,Eco,15.743811916884765,0,0,-1,0,Professional
526,10,Full Buy,22.159538147092313,0,0,-1,0,Professional
526,11,Full Buy,12.799947985491169,-1,0,-1,1,Professional
526,12,Full Buy,22.288604385600934,0,0,-1,0,Professional
526,13,Full Buy,31.645636324014102,0,1,0,0,Professional
526,14,Full Buy,32.93228221469212,-1,0,-1,1,Professional
526,15,Full Buy,29.78538736269384,0,0,-1,0,Professional
526,16,Full Buy,14.130126874367175,1,0,-1,0,Professional
526,17,Eco,44.03623591913397,-1,0,-1,1,Professional
526,18,Full Buy,16.849819303899316,1,0,-1,0,Professional
526,19,Full Buy,47.87033903954452,0,0,-1,1,Professional
526,20,Full Buy,26.00994712987342,-1,0,-1,1,Professional
526,21,Full Buy,3.7806307324349646,1,0,-1,1,Professional
526,22,Full Buy,19.714231000689303,-1,0,-1,0,Professional
526,23,Full Buy,31.58295291863772,0,0,-1,1,Professional
527,1,Eco,16.14384084822649,-1,0,-1,0,Professional
527,2,Full Buy,20.830571432871693,0,0,-1,0,Professional
527,3,Full Buy,34.589185061628385,-1,0,-1,1,Professional
527,4,Force,21.712491326749856,1,0,-1,0,Professional
527,5,Force,45.673617047381505,-1,1,1,1,Professional
527,6,Full Buy,23.90856776928777,1,0,-1,0,Professional
527,7,Full Buy,28.835161438274596,1,0,-1,1,Professional
527,8,Full Buy,30.627733580463698,1,0,-1,1,Professional
527,9,Full Buy,45.77765373365526,1,1,0,0,Professional
527,10,Full Buy,37.082480951552355,0,0,-1,1,Professional
527,11,Full Buy,59.50418623556584,-1,0,-1,1,Professional
527,12,Full Buy,29.677413851748895,-1,0,-1,0,Professional
527,13,Full Buy,48.57284003397362,-1,1,0,1,Professional
527,14,Full Buy,27.25255508202959,-1,0,-1,0,Professional
527,15,Force,27.0525295337816,0,0,-1,0,Professional
527,16,Full Buy,16.492179620589038,-1,1,1,1,Professional
527,17,Full Buy,22.51710564703532,0,0,-1,1,Professional
527,18,Full Buy,34.83715974436316,1,1,0,1,Professional
527,19,Full Buy,40.11150005971241,1,0,-1,1,Professional
527,20,Full Buy,31.861836305326374,0,0,-1,1,Professional
527,21,Full Buy,24.098652369503622,1,0,-1,0,Professional
527,22,Full Buy,12.286576278939588,1,0,-1,0,Professional
527,23,Full Buy,25.64951847948689,-1,0,-1,0,Professional
528,1,Full Buy,20.356969809409634,1,0,-1,0,Professional
528,2,Full Buy,31.408180361984105,-1,0,-1,1,Professional
528,3,Full Buy,40.716378794073904,0,0,-1,0,Professional
528,4,Full Buy,31.660852911301376,-1,0,-1,1,Professional
528,5,Full Buy,36.715592887021074,0,1,0,0,Professional
528,6,Full Buy,30.35328239886364,1,1,1,0,Professional
528,7,Force,30.858347231865395,1,0,-1,0,Professional
528,8,Full Buy,20.899587677638447,-1,0,-1,1,Professional
528,9,Full Buy,43.58744859131497,1,0,-1,1,Professional
528,10,Full Buy,28.000537766543736,-1,0,-1,0,Professional
528,11,Force,24.583485340849574,-1,0,-1,1,Professional
528,12,Full Buy,19.21019599218471,-1,0,-1,1,Professional
528,13,Full Buy,24.09222853391873,1,1,1,0,Professional
528,14,Full Buy,23.723042754205988,-1,1,1,1,Professional
528,15,Force,37.99407434101084,-1,0,-1,1,Professional
528,16,Eco,32.978950685628504,1,0,-1,1,Professional
528,17,Full Buy,17.015734022569433,0,0,-1,0,Professional
528,18,Full Buy,12.576776122562427,-1,0,-1,0,Professional
528,19,Full Buy,22.9251365626994,-1,0,-1,1,Professional
528,20,Full Buy,27.18863557702853,1,1,1,0,Professional
528,21,Full Buy,2.447544329317246,-1,1,0,0,Professional
529,1,Full Buy,36.676337666489246,1,0,-1,1,Professional
529,2,Full Buy,22.339824332012054,-1,0,-1,1,Professional
529,3,Full Buy,0.0,0,0,-1,1,Professional
529,4,Full Buy,30.184161761893463,-1,1,1,1,Professional
529,5,Full Buy,27.910447306969996,1,0,-1,0,Professional
529,6,Full Buy,20.118772789184142,0,1,1,0,Professional
529,7,Full Buy,32.93027128406416,1,1,1,1,Professional
529,8,Full Buy,23.340024803374277,1,0,-1,1,Professional
529,9,Full Buy,11.326199755054482,0,1,1,0,Professional
529,10,Eco,49.10529587957221,0,0,-1,0,Professional
529,11,Full Buy,22.46241345945345,0,0,-1,1,Professional
529,12,Eco,16.432582293023295,0,0,-1,0,Professional
529,13,Full Buy,25.599186865171507,0,0,-1,1,Professional
529,14,Eco,30.17287717062851,-1,0,-1,0,Professional
529,15,Force,14.532891626102085,0,0,-1,1,Professional
529,16,Full Buy,32.60975813231049,1,1,1,1,Professional
529,17,Full Buy,35.61616654051052,1,0,-1,1,Professional
529,18,Force,14.325092386208212,-1,0,-1,1,Professional
529,19,Full Buy,42.79025948634066,-1,0,-1,1,Professional
530,1,Full Buy,29.41394513985761,-1,0,-1,0,Professional
530,2,Eco,28.705727845950555,0,0,-1,0,Professional
530,3,Force,35.03178945573335,0,0,-1,0,Professional
530,4,Full Buy,35.863702434279475,-1,0,-1,0,Professional
530,5,Full Buy,33.813398712136106,1,1,1,1,Professional
530,6,Force,20.400313763852697,-1,0,-1,0,Professional
530,7,Full Buy,32.449715176248596,-1,0,-1,1,Professional
530,8,Full Buy,36.22242709755241,0,0,-1,1,Professional
530,9,Full Buy,31.68588260916752,-1,1,1,0,Professional
530,10,Full Buy,11.52379550024353,0,0,-1,0,Professional
530,11,Full Buy,30.167565277780955,-1,0,-1,0,Professional
530,12,Force,25.452115924026753,0,0,-1,1,Professional
530,13,Full Buy,20.18859786924122,-1,0,-1,0,Professional
530,14,Full Buy,53.14766688559563,0,0,-1,0,Professional
530,15,Full Buy,45.80789164412607,0,0,-1,1,Professional
530,16,Force,29.390588683667666,1,0,-1,1,Professional
530,17,Force,23.71833369150651,-1,0,-1,1,Professional
530,18,Full Buy,40.63647097265292,0,1,1,1,Professional
530,19,Full Buy,33.62063648412476,1,1,0,1,Professional
531,1,Eco,38.815788237048096,0,0,-1,0,Professional
531,2,Full Buy,29.292831584302647,0,0,-1,0,Professional
531,3,Force,19.61954168273199,0,0,-1,1,Professional
531,4,Full Buy,34.59872275059688,1,0,-1,1,Professional
531,5,Full Buy,45.16803246560899,1,0,-1,1,Professional
531,6,Force,40.41455119353816,1,0,-1,1,Professional
531,7,Full Buy,24.91909042311369,0,0,-1,1,Professional
531,8,Full Buy,30.286476865935967,1,0,-1,1,Professional
531,9,Full Buy,9.863966954917341,1,0,-1,1,Professional
531,10,Full Buy,30.769114797400206,-1,0,-1,1,Professional
531,11,Full Buy,40.409381736953875,1,0,-1,1,Professional
531,12,Full Buy,26.106117139816504,0,0,-1,1,Professional
531,13,Full Buy,29.128266924235692,-1,0,-1,0,Professional
531,14,Force,33.96585561438912,-1,0,-1,0,Professional
531,15,Eco,31.110646868034348,0,0,-1,0,Professional
531,16,Full Buy,15.130482083389541,-1,0,-1,1,Professional
531,17,Force,9.01817987426568,1,1,1,1,Professional
531,18,Full Buy,27.13865815776117,1,0,-1,0,Professional
531,19,Full Buy,22.51643431668797,-1,0,-1,0,Professional
531,20,Eco,23.394033523851753,-1,0,-1,0,Professional
531,21,Full Buy,35.72761079953404,1,0,-1,1,Professional
531,22,Full Buy,15.48326071038048,0,0,-1,0,Professional
531,23,Force,28.540247155273168,-1,0,-1,1,Professional
532,1,Full Buy,34.8013385934477,1,1,1,1,Professional
532,2,Full Buy,3.985745915682621,1,0,-1,0,Professional
532,3,Force,28.429852399487725,1,0,-1,1,Professional
532,4,Full Buy,33.14686006711935,-1,0,-1,1,Professional
532,5,Full Buy,55.045065954106065,1,0,-1,1,Professional
532,6,Full Buy,23.01564908894719,0,0,-1,1,Professional
532,7,Full Buy,11.342364868376826,0,0,-1,0,Professional
532,8,Force,32.0472909297978,0,0,-1,0,Professional
532,9,Eco,26.767828745505128,0,0,-1,0,Professional
532,10,Full Buy,16.225786571021942,0,0,-1,0,Professional
532,11,Full Buy,41.228344797358055,0,0,-1,1,Professional
532,12,Full Buy,40.6237352289626,0,0,-1,1,Professional
532,13,Full Buy,20.411088657340308,-1,0,-1,0,Professional
532,14,Full Buy,30.835026563690057,1,0,-1,1,Professional
532,15,Full Buy,12.86425209165845,0,0,-1,1,Professional
532,16,Full Buy,37.923825366760596,0,1,0,1,Professional
532,17,Full Buy,19.23872652593073,1,0,-1,0,Professional
532,18,Full Buy,35.52329064612958,0,0,-1,1,Professional
532,19,Force,44.693300172206094,-1,1,0,0,Professional
533,1,Full Buy,27.79738124042914,-1,0,-1,0,Professional
533,2,Full Buy,21.51506721733994,-1,0,-1,0,Professional
533,3,Full Buy,0.3907964199417293,0,1,0,0,Professional
533,4,Force,14.727994676477584,-1,0,-1,0,Professional
533,5,Full Buy,39.698405942728634,0,0,-1,0,Professional
533,6,Full Buy,21.363675966116908,-1,0,-1,1,Professional
533,7,Full Buy,29.169300559999268,1,0,-1,1,Professional
533,8,Full Buy,29.261226028792482,1,0,-1,0,Professional
533,9,Full Buy,21.52560114081448,-1,0,-1,1,Professional
533,10,Full Buy,47.063116843964835,0,0,-1,0,Professional
533,11,Force,36.04524819413875,0,0,-1,1,Professional
533,12,Eco,15.001638076243664,0,1,0,0,Professional
533,13,Force,39.424146033532935,1,0,-1,1,Professional
533,14,Eco,35.62481677485776,0,0,-1,1,Professional
533,15,Full Buy,35.70342636989168,0,0,-1,0,Professional
533,16,Force,39.91949813255663,0,0,-1,1,Professional
533,17,Full Buy,31.148830852648327,1,0,-1,1,Professional
533,18,Full Buy,19.80746871229849,-1,0,-1,1,Professional
533,19,Full Buy,30.67228783841507,-1,0,-1,1,Professional
534,1,Eco,40.23258303353038,1,0,-1,0,Professional
534,2,Force,30.453001652441237,1,0,-1,1,Professional
534,3,Full Buy,16.019898195482707,1,0,-1,1,Professional
534,4,Full Buy,9.97927036943955,-1,0,-1,1,Professional
534,5,Force,21.98878784638,-1,0,-1,1,Professional
534,6,Full Buy,14.486961818099704,0,0,-1,1,Professional
534,7,Full Buy,21.70998566999169,-1,0,-1,0,Professional
534,8,Full Buy,34.269137055812635,0,0,-1,0,Professional
534,9,Full Buy,19.360625943718812,1,0,-1,1,Professional
534,10,Full Buy,24.276882009562602,0,0,-1,0,Professional
534,11,Full Buy,21.275625615102108,-1,1,0,0,Professional
534,12,Full Buy,41.57703318208321,0,0,-1,1,Professional
534,13,Full Buy,36.716423911352386,0,1,1,1,Professional
534,14,Force,36.087310975983755,-1,0,-1,0,Professional
534,15,Full Buy,28.038212281125848,1,1,0,0,Professional
534,16,Full Buy,35.30659969252629,0,1,1,1,Professional
534,17,Full Buy,1.4066206860797266,0,0,-1,1,Professional
534,18,Full Buy,15.639098336965066,1,0,-1,1,Professional
534,19,Force,19.71632726141948,0,0,-1,0,Professional
534,20,Full Buy,17.208659631420137,1,0,-1,0,Professional
534,21,Full Buy,31.35753330231987,0,0,-1,1,Professional
534,22,Full Buy,17.29667927072261,-1,1,1,1,Professional
535,1,Force,32.64265731658958,1,1,0,1,Professional
535,2,Full Buy,37.263338237628794,-1,0,-1,1,Professional
535,3,Full Buy,37.07225866700048,1,0,-1,0,Professional
535,4,Full Buy,20.349604298337923,0,0,-1,0,Professional
535,5,Full Buy,21.89904540754369,0,0,-1,1,Professional
535,6,Eco,32.61983889067121,0,0,-1,0,Professional
535,7,Full Buy,19.31371608872578,-1,0,-1,1,Professional
535,8,Full Buy,32.12423558537626,0,0,-1,1,Professional
535,9,Full Buy,17.49357373360689,-1,0,-1,0,Professional
535,10,Full Buy,12.999376090803079,0,0,-1,0,Professional
535,11,Force,15.724908788587864,1,0,-1,1,Professional
535,12,Full Buy,22.510559807440913,0,1,1,1,Professional
535,13,Full Buy,42.56077307507965,1,0,-1,0,Professional
535,14,Force,40.281431455669875,1,0,-1,1,Professional
535,15,Force,25.667833729019748,1,0,-1,0,Professional
535,16,Full Buy,47.45309022399073,0,1,1,1,Professional
535,17,Force,18.258934470429963,-1,0,-1,0,Professional
535,18,Force,21.68976251632213,1,0,-1,0,Professional
535,19,Full Buy,23.62358326011421,0,1,1,1,Professional
535,20,Full Buy,21.209913324790772,-1,0,-1,1,Professional
535,21,Force,9.728888308380434,0,0,-1,0,Professional
535,22,Full Buy,30.139638579628564,1,0,-1,0,Professional
535,23,Force,21.50939718120651,1,0,-1,0,Professional
536,1,Full Buy,41.670482200597974,1,0,-1,1,Professional
536,2,Full Buy,28.84588708691456,0,0,-1,0,Professional
536,3,Full Buy,12.356211400977084,1,0,-1,0,Professional
536,4,Full Buy,26.588988538419446,-1,0,-1,1,Professional
536,5,Full Buy,41.92198280484743,1,0,-1,0,Professional
536,6,Full Buy,9.38838746479745,0,1,0,1,Professional
536,7,Eco,34.96647035631729,-1,0,-1,0,Professional
536,8,Full Buy,29.425193531845,0,0,-1,1,Professional
536,9,Full Buy,21.314234325664227,-1,1,0,0,Professional
536,10,Eco,35.209002169342234,-1,0,-1,0,Professional
536,11,Full Buy,28.48248296006844,0,0,-1,1,Professional
536,12,Full Buy,28.537632790347622,1,0,-1,0,Professional
536,13,Force,38.04230570599606,-1,0,-1,0,Professional
536,14,Full Buy,39.669625090722775,-1,1,1,1,Professional
536,15,Full Buy,29.467592704495587,1,0,-1,1,Professional
536,16,Full Buy,30.37908704433913,1,1,0,1,Professional
536,17,Full Buy,12.640241541409404,1,0,-1,0,Professional
536,18,Full Buy,16.053612696998066,1,0,-1,0,Professional
536,19,Force,37.85058039399432,0,0,-1,0,Professional
536,20,Full Buy,45.806410341927574,0,1,0,0,Professional
536,21,Full Buy,21.22498781870715,1,0,-1,1,Professional
537,1,Full Buy,13.816186256917284,-1,0,-1,1,Professional
537,2,Full Buy,43.19226594114212,-1,0,-1,1,Professional
537,3,Full Buy,49.01451186116173,1,1,0,1,Professional
537,4,Full Buy,21.452806414300387,0,0,-1,0,Professional
537,5,Full Buy,20.325800797828855,0,0,-1,0,Professional
537,6,Full Buy,19.8699195906692,0,0,-1,0,Professional
537,7,Full Buy,24.736196151091512,1,0,-1,0,Professional
537,8,Full Buy,17.923016212297952,1,0,-1,1,Professional
537,9,Full Buy,43.24726957002119,0,0,-1,1,Professional
537,10,Full Buy,26.224912968461453,1,0,-1,0,Professional
537,11,Full Buy,25.225989806265453,-1,0,-1,1,Professional
537,12,Full Buy,25.838837136426932,-1,0,-1,1,Professional
537,13,Full Buy,49.614998179148195,1,0,-1,1,Professional
537,14,Full Buy,25.010742135222365,0,0,-1,1,Professional
537,15,Full Buy,47.22180347316335,-1,0,-1,1,Professional
537,16,Full Buy,41.51854962525007,1,0,-1,1,Professional
537,17,Full Buy,37.79918863246783,-1,0,-1,1,Professional
537,18,Full Buy,27.628952434582903,1,0,-1,0,Professional
537,19,Force,25.814206849011395,1,1,1,1,Professional
537,20,Full Buy,29.798794470125337,0,0,-1,1,Professional
537,21,Eco,30.692413042386782,-1,0,-1,0,Professional
537,22,Force,29.523117276343623,0,0,-1,0,Professional
537,23,Full Buy,13.708864671865719,0,0,-1,1,Professional
538,1,Full Buy,11.392982179941317,0,0,-1,0,Professional
538,2,Force,10.568437140038519,0,0,-1,0,Professional
538,3,Full Buy,30.780488665385718,-1,1,1,1,Professional
538,4,Full Buy,14.658705033339992,0,1,0,0,Professional
538,5,Full Buy,21.45322747424294,1,0,-1,1,Professional
538,6,Force,44.297523868730224,0,0,-1,1,Professional
538,7,Full Buy,21.13422818814141,-1,0,-1,1,Professional
538,8,Eco,33.03652145936075,0,1,0,0,Professional
538,9,Full Buy,36.90620562063156,1,0,-1,1,Professional
538,10,Force,33.70231563700267,1,0,-1,1,Professional
538,11,Full Buy,17.34488327637952,1,1,0,0,Professional
538,12,Full Buy,38.49544010132702,-1,0,-1,0,Professional
538,13,Eco,35.076659367459996,1,0,-1,1,Professional
538,14,Full Buy,24.43247898182202,-1,0,-1,1,Professional
538,15,Eco,20.092919450423825,0,0,-1,1,Professional
538,16,Full Buy,28.244286158860902,1,0,-1,1,Professional
538,17,Full Buy,13.80087020341069,1,0,-1,1,Professional
538,18,Full Buy,32.1683022239227,1,0,-1,1,Professional
539,1,Full Buy,27.749880996239856,1,0,-1,1,Professional
539,2,Eco,31.901469308442373,-1,0,-1,1,Professional
539,3,Full Buy,21.175070299241668,1,0,-1,1,Professional
539,4,Full Buy,34.408066653590694,-1,1,0,1,Professional
539,5,Full Buy,19.566898291012492,1,0,-1,1,Professional
539,6,Force,8.179439859374785,0,0,-1,0,Professional
539,7,Full Buy,29.410880577577185,0,0,-1,1,Professional
539,8,Force,25.270687376877138,0,0,-1,0,Professional
539,9,Full Buy,21.057233280513415,1,0,-1,0,Professional
539,10,Full Buy,36.74349591990756,1,0,-1,0,Professional
539,11,Force,25.031893880465034,1,0,-1,0,Professional
539,12,Full Buy,43.32484689866396,0,1,0,1,Professional
539,13,Force,23.916917537474497,0,0,-1,0,Professional
539,14,Full Buy,38.36457036775445,1,0,-1,1,Professional
539,15,Full Buy,33.872234033263226,0,0,-1,1,Professional
539,16,Full Buy,46.21910216855525,1,1,0,0,Professional
539,17,Full Buy,12.161486628891275,-1,0,-1,0,Professional
539,18,Full Buy,13.222917704164107,0,0,-1,1,Professional
539,19,Full Buy,30.243337194022075,0,0,-1,1,Professional
539,20,Full Buy,32.47866626827107,-1,0,-1,1,Professional
540,1,Force,23.447508425696512,0,0,-1,0,Professional
540,2,Full Buy,33.0634344582848,1,0,-1,1,Professional
540,3,Full Buy,10.96150783739066,-1,1,0,1,Professional
540,4,Full Buy,37.232063448046745,1,1,1,1,Professional
540,5,Force,9.190329261374849,1,1,1,1,Professional
540,6,Full Buy,14.478075498761255,-1,0,-1,0,Professional
540,7,Full Buy,45.152960973999285,-1,0,-1,0,Professional
540,8,Full Buy,57.00477510708913,1,0,-1,0,Professional
540,9,Force,17.39391896847592,-1,0,-1,1,Professional
540,10,Full Buy,30.275128880714227,1,0,-1,0,Professional
540,11,Full Buy,24.011850233662585,1,1,0,1,Professional
540,12,Full Buy,28.50666999989399,1,0,-1,0,Professional
540,13,Eco,26.812148691724207,1,0,-1,0,Professional
540,14,Force,7.919596026757866,0,0,-1,0,Professional
540,15,Full Buy,29.606838601439243,-1,1,1,0,Professional
540,16,Full Buy,25.644083943058483,0,0,-1,1,Professional
540,17,Full Buy,14.18495156475115,1,1,0,1,Professional
540,18,Force,24.022424565588867,1,0,-1,0,Professional
540,19,Full Buy,35.232723735890815,0,0,-1,0,Professional
540,20,Full Buy,17.098938119712408,1,1,1,1,Professional
540,21,Force,20.088699738357935,0,1,1,0,Professional
540,22,Force,23.581362366773718,1,0,-1,0,Professional
540,23,Full Buy,46.71675237957468,0,0,-1,1,Professional
541,1,Full Buy,28.5170852879388,-1,0,-1,0,Professional
541,2,Full Buy,27.684668365680864,0,0,-1,0,Professional
541,3,Full Buy,16.44027648133678,-1,0,-1,1,Professional
541,4,Full Buy,29.83255144420495,1,0,-1,0,Professional
541,5,Full Buy,33.60666988098951,-1,0,-1,1,Professional
541,6,Full Buy,39.26094896931305,1,0,-1,1,Professional
541,7,Force,23.474269497462934,1,0,-1,0,Professional
541,8,Full Buy,31.58289950784048,-1,0,-1,1,Professional
541,9,Eco,29.5552773374445,-1,0,-1,1,Professional
541,10,Full Buy,30.63081274075399,0,0,-1,1,Professional
541,11,Full Buy,33.19435661373454,-1,0,-1,0,Professional
541,12,Full Buy,20.22231602935592,-1,1,0,1,Professional
541,13,Full Buy,39.81978788103646,-1,1,1,1,Professional
541,14,Full Buy,41.0932572366971,1,0,-1,1,Professional
541,15,Full Buy,21.047380347749172,0,0,-1,0,Professional
541,16,Eco,8.490810108196484,1,0,-1,0,Professional
541,17,Full Buy,29.226691451672192,1,0,-1,0,Professional
541,18,Full Buy,33.56833986858921,1,1,1,1,Professional
541,19,Full Buy,9.188989171003186,-1,0,-1,1,Professional
541,20,Full Buy,32.97448314253342,1,0,-1,0,Professional
541,21,Full Buy,25.92413136297054,1,0,-1,0,Professional
541,22,Full Buy,19.34151534953777,0,0,-1,1,Professional
541,23,Full Buy,23.008350770677374,1,0,-1,1,Professional
542,1,Full Buy,0.0,0,0,-1,1,Professional
542,2,Full Buy,24.62760123267423,-1,1,0,0,Professional
542,3,Full Buy,27.849996115656182,0,1,0,0,Professional
542,4,Force,28.882531212060556,0,0,-1,0,Professional
542,5,Full Buy,23.233194058703862,-1,0,-1,1,Professional
542,6,Full Buy,21.65479123344531,-1,1,0,1,Professional
542,7,Full Buy,14.381134279986435,1,0,-1,1,Professional
542,8,Force,29.317634322431665,-1,0,-1,0,Professional
542,9,Force,36.48933614035562,1,0,-1,0,Professional
542,10,Force,39.366491653854624,0,0,-1,0,Professional
542,11,Full Buy,20.60564085848742,1,1,1,0,Professional
542,12,Full Buy,31.403325748368125,1,0,-1,1,Professional
542,13,Full Buy,30.81842712411102,0,0,-1,0,Professional
542,14,Full Buy,35.46033210530584,1,0,-1,1,Professional
542,15,Full Buy,40.43775399133318,0,1,1,1,Professional
542,16,Eco,36.95735959471357,1,0,-1,0,Professional
542,17,Full Buy,27.62361391229597,1,0,-1,0,Professional
542,18,Full Buy,28.843347261350498,0,0,-1,1,Professional
542,19,Full Buy,43.084448927731486,-1,0,-1,1,Professional
542,20,Full Buy,6.354425393520355,0,1,0,0,Professional
543,1,Full Buy,31.099107132274607,-1,0,-1,1,Professional
543,2,Full Buy,46.05658857738136,-1,0,-1,0,Professional
543,3,Eco,7.128684988566636,1,0,-1,1,Professional
543,4,Full Buy,37.54621477504958,1,0,-1,0,Professional
543,5,Eco,20.566463199070473,0,0,-1,1,Professional
543,6,Eco,28.640980684668804,0,0,-1,0,Professional
543,7,Full Buy,15.520879470124447,-1,1,0,0,Professional
543,8,Force,43.56730047021582,1,0,-1,1,Professional
543,9,Eco,54.764819667630526,-1,0,-1,0,Professional
543,10,Full Buy,26.46082945440539,1,0,-1,1,Professional
543,11,Full Buy,32.81139154244575,1,0,-1,1,Professional
543,12,Full Buy,11.01655153720278,-1,0,-1,0,Professional
543,13,Full Buy,30.015274141647044,-1,0,-1,1,Professional
543,14,Full Buy,42.95081204247865,0,0,-1,0,Professional
543,15,Full Buy,26.02746379525548,-1,0,-1,1,Professional
543,16,Full Buy,27.989181122118573,1,0,-1,0,Professional
543,17,Force,44.350073320731596,1,0,-1,1,Professional
543,18,Force,43.82707943066491,0,0,-1,1,Professional
544,1,Force,13.05361928246408,-1,1,1,1,Professional
544,2,Full Buy,15.483717008562143,1,0,-1,1,Professional
544,3,Full Buy,14.069814338048925,0,0,-1,1,Professional
544,4,Full Buy,32.41350773616931,0,0,-1,0,Professional
544,5,Full Buy,12.792591647739552,1,0,-1,1,Professional
544,6,Full Buy,36.772489094530286,-1,0,-1,1,Professional
544,7,Full Buy,38.929147051614635,1,0,-1,0,Professional
544,8,Force,48.560812499215594,1,1,1,1,Professional
544,9,Full Buy,26.205133588019212,-1,0,-1,1,Professional
544,10,Full Buy,39.871908948745315,-1,0,-1,1,Professional
544,11,Full Buy,10.081327329233407,1,1,1,1,Professional
544,12,Full Buy,15.138382497900011,-1,0,-1,1,Professional
544,13,Full Buy,17.764649771174053,1,0,-1,0,Professional
544,14,Eco,26.980593633959817,1,1,1,1,Professional
544,15,Full Buy,17.826559456150548,-1,0,-1,0,Professional
544,16,Force,31.940952140663782,1,0,-1,1,Professional
544,17,Eco,22.85350344143363,-1,1,0,0,Professional
544,18,Eco,35.15002041512172,-1,1,0,0,Professional
544,19,Full Buy,30.01024245094708,1,0,-1,1,Professional
544,20,Full Buy,10.297867387650392,0,1,1,1,Professional
545,1,Force,3.1454436607985343,1,0,-1,0,Professional
545,2,Eco,28.917091458966162,1,0,-1,0,Professional
545,3,Force,12.177001009039166,0,1,1,1,Professional
545,4,Eco,30.13775694850167,0,1,0,0,Professional
545,5,Full Buy,27.532082323805003,1,0,-1,0,Professional
545,6,Eco,15.655977959953928,1,1,1,0,Professional
545,7,Full Buy,29.919070189504502,-1,0,-1,1,Professional
545,8,Full Buy,26.967159671686442,-1,0,-1,0,Professional
